additional seasonal immune population fraction R1,additional seasonal immune population fraction R2,fatality rate region 2,fatality ratio region 1,infection rate region 2,infection ratio region 1,initial immune fraction of the population of region 1,initial immune fraction of the population of region 2,normal contact rate region 1,normal contact rate region 2,normal interregional contact rate,permanent immune population fraction R1,permanent immune population fraction R2,recovery time region 1,recovery time region 2,root contact rate region 1,root contact ratio region 2,susceptible to immune population delay time region 1,susceptible to immune population delay time region 2,model,policy
0.48323110530093799,0.35083698007452074,0.028534277119949474,0.077237686312437381,0.047363145983568791,0.0068819297915872742,0.065652268708477915,0.47280057482981747,66.598983049390796,58.837885232598126,0.75803591598091036,0.040864337098390463,0.22672768773460075,0.16529271017319674,0.33765967742102054,4.7377030630280457,0.33688894705874856,0.53049515500676181,1.4066126248044815,flucase,no policy
0.089065744073230924,0.12197830890376601,0.014146555782745509,0.054045987361813271,0.01414921216764705,0.022019680441876899,0.47439856755162751,0.0010124151432813091,17.405663282480617,142.08601216105714,0.36945868429972722,0.21263752227690444,0.40449884683312404,0.16952468841065629,0.13376376920917504,0.169567174135835,4.9838980982030368,1.198165586870215,1.9624805382984247,flucase,no policy
0.21805562556601865,0.35719933923639424,0.058638044592884957,0.085042151785825942,0.0068377839563590909,0.057193537234494531,0.15700414435112228,0.45591221941244853,82.340211712791103,159.38952899706612,0.0026088095273078269,0.31289444093933133,0.22944141063254717,0.24955606818645337,0.3739266119921969,3.4779521957363011,0.63442383432810479,1.7657225804337726,0.90459295859851996,flucase,no policy
0.0041411146748686544,0.41520151960641699,0.082966570563679828,0.066264235544042011,0.029940620857069875,0.086046402005210063,0.15160633162827938,0.19814852496527038,48.906660816392915,23.124816051946382,0.35855959844065166,0.49627519834477252,0.31779694612732823,0.13206230891212153,0.68969906096416123,2.4502596002071679,3.4937576304950855,1.7950496813789469,1.2245864046519457,flucase,no policy
0.13704801730746355,0.27795520141580921,0.045554333065973965,0.0070407416946626118,0.088594863072367455,0.044282286684854989,0.29881887305498439,0.083182187960942955,26.299132133510582,172.78303869334911,0.7116294115877877,0.12201702628232206,0.37647054940230168,0.60024562108775048,0.72497035272960808,0.69709434982095131,2.3384466725886823,1.2845139028708359,0.99719137153826665,flucase,no policy
0.4827134250504258,0.42832368352309935,0.050882081870447744,0.072688069861531757,0.080833123621761246,0.054770040412292734,0.44751636879608703,0.44381762497785138,67.028199673840305,85.677637167511918,0.59790705415896273,0.255993516963607,0.21276516370968576,0.285379012205074,0.20265091358655404,4.5438095263393325,0.84141720485851412,0.54709562998216743,0.59156388772995094,flucase,no policy
0.26171162011090565,0.36942130991730049,0.0085066096949270829,0.026490842431077962,0.074967452976526863,0.13799230753616906,0.059565964709340426,0.33569639193988832,94.910021175620528,55.282561909496643,0.52559452043411137,0.38915440886149893,0.25056801582612503,0.7393737172568875,0.60880745360573785,1.1557432976450861,0.96663155348437857,1.1906805508094607,1.2121900143612261,flucase,no policy
0.28917805780531891,0.050499110401605075,0.0062572402325947879,0.033935242938666031,0.042705649744580333,0.020757792879122595,0.042345298226982402,0.19387372716257262,91.463580576921132,34.157085566078486,0.78021484012917819,0.27868424564030864,0.0013361004756992508,0.28422941002925073,0.14702811268331223,0.12771848895905466,0.36121190046595347,1.5096277061770063,1.5661337717581152,flucase,no policy
0.18952087891449418,0.24973744258701208,0.078360769845667672,0.029959449089281807,0.099647560112998079,0.090584143505118425,0.072529927499327573,0.26387992145584077,13.275882356263944,135.5205593094912,0.59246289077214731,0.23645878923311178,0.082927337411876897,0.43295621209768498,0.5975606274425056,2.2885129708656446,1.0266311257393816,0.50374143206522259,1.6846045989150982,flucase,no policy
0.49036258636717051,0.42466316295557843,0.030935242458340385,0.050669881051666518,0.098679874231799178,0.059747733528932451,0.48706644391572163,0.29607768995785688,66.664687728289493,109.51108139414882,0.69660254514736131,0.14951484299297926,0.20670283658117092,0.55006478375653878,0.32650239200597897,0.55312710903882223,0.38425937485039546,0.64842883980656185,0.88815701325250418,flucase,no policy
0.13544892883511117,0.39345918589622197,0.054044792494266691,0.066335073282977927,0.12146325555940271,0.031401163124137231,0.42829815221969364,0.12789874033945478,15.293029433384721,23.623503407592196,0.17902525143654741,0.28949382300685156,0.024946000291102461,0.36043603218026155,0.46934439225202962,4.5723026272680602,1.0460299098203716,1.8272045198370848,1.706731168483306,flucase,no policy
0.31447054964317139,0.16342894104974767,0.037317298017173497,0.047880719559901579,0.10562761669349434,0.11706751974981271,0.21966139765561501,0.41508095788824229,19.947261515741957,156.34202598532511,0.49355722834784971,0.19288423408243879,0.44513418010425904,0.662991095447095,0.27295773898664166,4.2919622075838015,4.8003610766280138,1.7172589967255245,1.5460517617594731,flucase,no policy
0.46931288584139297,0.19817070110391008,0.035644248565287993,0.015536631724362288,0.045320731313944852,0.10777584583189492,0.088410910289804676,0.023070984034035614,82.837085305386253,128.19216557475636,0.061076025909443311,0.16472674157357001,0.46837975857185477,0.61815693091337542,0.10028612509172499,1.9844185197130997,0.35002796870370328,1.5856725959531934,1.1503704549704235,flucase,no policy
0.35136500551424305,0.36222806300889399,0.053091314940717747,0.062397846641743575,0.076541112171462297,0.07645445901895534,0.040994425268724072,0.36409122294330382,50.61041156780486,33.475977245949174,0.56718816031072028,0.16106974470360366,0.30063920725014631,0.36672354549326402,0.31644177241324056,1.7240334712398977,2.0107363706072769,1.6436716783378054,1.464534212997584,flucase,no policy
0.41826635732247014,0.41244642274137444,0.041833090860633408,0.086686584904797401,0.051436438905281288,0.14311874950415662,0.3226016985384752,0.41717931841860806,22.781998325984627,137.79265385804371,0.61554443997513897,0.046455844106172685,0.37824015645755155,0.54545275486085565,0.40457183895448956,1.0742777985198926,4.1147297348432934,0.88688542922759595,1.3343757390271649,flucase,no policy
0.15297515820876947,0.41895786362087667,0.094363480270986844,0.028077622861207928,0.046470033378886423,0.12400742286713597,0.2698235677599235,0.2526166565768585,38.490574212252952,194.87899296248247,0.77588319265367833,0.47307731811014736,0.051968948056142585,0.60559863842546613,0.15333650083441264,2.0919229233088008,1.6158370628793297,1.9303014032037802,1.4308405063632772,flucase,no policy
0.35991418821657373,0.46342015840928213,0.031238082137363687,0.023213268369302993,0.099441306715728497,0.091326991090101561,0.41736441266311197,0.31919013173035682,65.44961518356611,83.130027936573612,0.85831698066089035,0.025622820697359508,0.30887673184683295,0.39555325973089417,0.25213991994474833,2.9462065118895455,2.3209665975980278,1.6759499758454701,1.038070677900409,flucase,no policy
0.16895340297075498,0.17770769064571942,0.01987099537140382,0.075401129175388978,0.039977695842045156,0.044698810160543286,0.16670884400513497,0.32534694938314535,72.33517450158206,35.860663132643111,0.86788835391788466,0.16701329058651415,0.073532100172788148,0.24814001389098581,0.49062916868811457,3.1839687074357341,2.6334271081358223,1.2420775024598778,1.2436106323028411,flucase,no policy
0.1097757794009888,0.37018476736101691,0.066775462342703581,0.099990471293028238,0.060612257072237191,0.11497894282532606,0.13926525408098642,0.15185942618291917,74.324294761404175,41.770227779721026,0.73039361662122793,0.15872944276102668,0.4767959106017659,0.17053591771781407,0.18977227036975627,2.7961362304774693,0.49707964127944188,1.2208560417394192,1.8614553132831604,flucase,no policy
0.39442713278155106,0.44380891339890488,0.018006564724700608,0.027310152088986558,0.14394682065693629,0.13084405931633192,0.34619565638436112,0.040327878192032589,98.952985084790924,72.390792142964756,0.098137121434605804,0.36390185617849546,0.31107877921118876,0.42801338189449434,0.59897120949774307,1.8309631191768576,0.52078554432011515,0.69444043748470152,0.65443201671357187,flucase,no policy
0.34045935052129989,0.14773957796098036,0.091048000265295012,0.093395116879792475,0.06082138385833355,0.05711283767863054,0.14743306770234041,0.0097166272496692525,76.974374471602161,175.38982639131228,0.5335572582203284,0.1048786914307528,0.27542496222706769,0.20799573569431878,0.67962197533855462,0.91230467901860057,3.4519939089763088,0.8483345947992994,1.010700063497759,flucase,no policy
0.45374629339344275,0.1209144376230694,0.0060515801842054686,0.044916148463297501,0.03619224923522852,0.036916647940130991,0.073097204609722868,0.13513392272343927,31.649557012596063,195.70121847024211,0.36042027819466715,0.13438521180591595,0.049332123403414752,0.65092492422690684,0.44480504901850038,2.6406867454712342,3.2047834506379211,1.4666560875449839,1.1846754609861829,flucase,no policy
0.27623546856070286,0.35805395726335726,0.01017434696837973,0.030740694134292011,0.02149582253298345,0.051980288635871605,0.37981883073982625,0.2279355550794353,55.061396953094054,15.438449969029607,0.30718920424667701,0.27951928355133276,0.42105622546282162,0.29136014363507551,0.62460403298489886,4.6523398717557436,0.051181491362733277,1.7996498148324582,1.728892572283224,flucase,no policy
0.47928409476520695,0.37524718380806504,0.066493673701598865,0.068399003500431141,0.082243566646218166,0.0054010695039668566,0.4018700287664661,0.35480696124100486,82.107483015438007,124.21112604009355,0.83446470773098169,0.12475323631796434,0.078697793780779457,0.39460170185265375,0.28697087689073836,1.2621099581508286,4.7447957525117923,1.2739848226705353,1.9324599250758618,flucase,no policy
0.27272192549289392,0.18425829731170046,0.038087707409653761,0.043344285306008562,0.089635359119660321,0.063448111837553833,0.035076790396185213,0.3973558563831403,18.356159657759477,154.17398150429463,0.60323117392452863,0.44714558901399398,0.048343598725757476,0.44627854993048943,0.56352190124287582,0.89933117900226744,3.6865749026149612,1.3680710541228964,1.4279810907281645,flucase,no policy
0.19765993629030176,0.0066462346589117377,0.049429293273526652,0.083926248389958422,0.025669099995281334,0.04344164340252054,0.015961439260814544,0.4905595043893699,89.294684017084663,166.0708426285162,0.27117477302233545,0.29331235034919678,0.12841644954185433,0.10635843581668558,0.66050047409266799,4.371160590964247,2.1043838507331278,1.7786044762718594,1.5140156525842758,flucase,no policy
0.39086695416225614,0.30336626986837223,0.017907028690865263,0.030402286241751682,0.091341283442134505,0.10686507372715995,0.19086132366243941,0.29977472180696391,55.406406127335643,145.91791402044839,0.61439055264530384,0.29014441908707872,0.46278305866047514,0.51785368108642005,0.68159917318502949,2.1704000198553688,2.8917185548935787,1.5282681180443054,0.81265291282723739,flucase,no policy
0.27499933141128358,0.29160836809585028,0.026469468344602481,0.08086833813940314,0.063897464363164277,0.0015974843966962326,0.11251915368530029,0.44512050689037019,87.588853845288725,100.1286878016778,0.47587403325399552,0.0062356638018527212,0.4083582295549989,0.19202801917198786,0.20547912204100904,1.1831501771431965,0.13431840448740423,0.67986990492716826,0.5129055056205728,flucase,no policy
0.040173451414112001,0.44671271858977774,0.046265822670534897,0.068844370471222438,0.116975619880576,0.0071793731298807574,0.14486759458269416,0.035209487936224165,33.081572392885136,96.92217751189159,0.65714385010042053,0.47480874931177736,0.083059621914855108,0.52244958429364352,0.25437442919645442,4.7100384553675063,0.03556676163050107,1.8862722180480933,1.168310568235678,flucase,no policy
0.32237578552380847,0.23577333284460927,0.021272563704959259,0.064732455177002199,0.012181174642888391,0.13838897433023695,0.21455322168279869,0.49427709148965027,18.586013207943587,33.662855058550065,0.55268868115904857,0.38147308431263016,0.075244674623701283,0.47886236961006523,0.74239504267146039,2.3822645000374836,1.3573345538953359,0.83650730279810492,0.84820758055534662,flucase,no policy
0.49742786123878036,0.44927324111697847,0.019964759738673857,0.018057063046947937,0.09853221015921497,0.10968922626832302,0.34248433232066083,0.084021576585747396,17.907677725413553,47.185180775728085,0.41053387367338878,0.40985634801334331,0.11550176182543352,0.48742041064698116,0.4066952572955338,1.4922660212106675,3.1307488663079908,1.1380832407528763,0.57449761275434941,flucase,no policy
0.14562270710073344,0.23673911116454432,0.060945819316723104,0.05954856775696106,0.085172507092643568,0.05651153221182699,0.43103689910239917,0.20352017740222567,19.527584476205977,160.86593272592279,0.3359139443427252,0.014141947639807875,0.46440499581215267,0.29728195055186324,0.73499881358093822,2.5430117955019065,4.1595624841402881,1.025097958770016,1.7672414701962185,flucase,no policy
0.11075636767460317,0.36093943928835509,0.01484052514274508,0.034096112826487661,0.0093019522839089732,0.083682462792409096,0.39990019698689661,0.2141683093640965,67.327496768265647,71.748933037057995,0.82777973200597099,0.30327227411098573,0.23008428609660836,0.59881411230762349,0.17703757652959948,1.6070024564967231,4.9105137827742169,1.6887479733017559,1.6784441709072564,flucase,no policy
0.10416515812136631,0.05567530747248145,0.050203693088415609,0.048118541486762839,0.016708563156482205,0.1102032906369613,0.093305187834618442,0.20509420872213818,27.698265149889068,126.43835482505494,0.62830332133904532,0.18781782019672466,0.46039643529426616,0.37100061068364021,0.5751679096842055,4.1711950496372419,2.6408999877697643,1.6817899839406631,0.54693544420646911,flucase,no policy
0.48451058879733055,0.44990070571918495,0.037555663906850077,0.088467008244321452,0.029264680341733955,0.093247861386052303,0.13698238037684768,0.37097449780721498,40.788394246972445,128.66514966449131,0.62417733482727122,0.28329474062564547,0.29278184652910499,0.7363106935144319,0.52044500206996136,3.011262557450427,3.5266870892598394,0.81559919490242216,0.85707793818784483,flucase,no policy
0.21233452092491101,0.47285067424425126,0.066228304831099705,0.095277347661533549,0.1159713819211291,0.053023890080951291,0.48396336802858836,0.3288535090673444,85.478719667412165,125.69859047327812,0.13699849510632445,0.040473278829720918,0.13344386091063157,0.1584783080119862,0.55575709122400418,0.265145856719954,1.457015853407823,1.8366702392925831,1.7627518580065926,flucase,no policy
0.24005078003549457,0.15858838151669349,0.012402842813209653,0.025097773686332214,0.010348401575849653,0.13101478072091827,0.12500281341463054,0.3341767487143204,47.881925012923723,170.82286442747167,0.50467905310783645,0.3726692812263408,0.16352541409600468,0.69104809725206351,0.54475256761641455,3.4181939604044387,3.7198814353434653,1.3891468490171259,0.9391330183387564,flucase,no policy
0.15786652504949694,0.17595653398778985,0.031776816179644354,0.078172530045305028,0.058411586155453554,0.028072458925226019,0.12878561566339972,0.063596957818359043,80.38153999454525,102.62807858464673,0.28037858857901543,0.31790696610586205,0.43045080351348275,0.1448457059651676,0.4075261628513398,4.3319001712539347,3.6708776673926518,0.8633909378594895,1.8986516084433265,flucase,no policy
0.29161889566458832,0.12941730948447822,0.013601894051840296,0.099351726209182867,0.061179846472424609,0.023282296343128808,0.41633526016620376,0.49798482460023297,21.095788203415076,141.47348223197699,0.72547512022096239,0.45927037340220173,0.42703532552789053,0.39054945347015046,0.65718122581118488,2.8797921349458564,2.135555324733875,1.4058363834564704,0.91330551485675615,flucase,no policy
0.21172552821983992,0.12858892713332826,0.0086401193672533943,0.08334845991134808,0.070512848082996724,0.0029839791407045581,0.091136452632192916,0.20726067752424071,47.109408026832966,146.09209710996456,0.39474509271063235,0.25782267634128464,0.25004104066770388,0.15044541824237834,0.3395266194556914,3.0567086486755413,4.8340361198483643,1.6685190495593643,0.65277903739969756,flucase,no policy
0.45891130138784358,0.0015172537074547091,0.00059933843653841852,0.074130741661229668,0.091664023733006209,0.092702859259807327,0.026617090187698842,0.27495064467418806,61.886104593387266,42.534493267358286,0.62330900405529177,0.17045140443827089,0.30395046043344498,0.28389451813922545,0.71220727332270783,3.560746045218607,3.159784312210812,1.0707657386565224,1.7490856000166222,flucase,no policy
0.10087491243378251,0.33560118049932042,0.030020219967645062,0.031300753632254465,0.10930889034233947,0.055279868411397363,0.29094115122962738,0.18227642125787066,96.204229480478261,12.734473603479266,0.21703987500801161,0.40368288463571,0.027246433320788622,0.68650908631215846,0.74011792594880377,0.87327997746227704,3.4763917265591497,1.8277553923330097,1.8791849814515875,flucase,no policy
0.15327635610311591,0.3966358203686482,0.037020684701798055,0.076690948095811062,0.11214373336589853,0.011801192950932684,0.11535466662828092,0.48881505405581066,75.718232277799075,185.85235388325265,0.596109775237331,0.049975915119910147,0.39961972978870919,0.64192671102211807,0.1012568537677271,2.1474518953885307,2.9723108213678504,1.2453386836849649,1.8057103582823206,flucase,no policy
0.47102454956960288,0.30903191966383675,0.032639163405179313,0.03008039815977363,0.095952551614803858,0.07911916700267696,0.24984647517460087,0.1081523201177262,96.721908725213652,20.500593076394303,0.26666786529630232,0.26115400004386236,0.099570468511207266,0.28902109557041605,0.40379274261148257,3.5812264947009429,4.1920392192716118,1.7860347284666318,0.58979010562730616,flucase,no policy
0.083633042215751602,0.015516105701974994,0.0050089588894736102,0.027620474175342465,0.022022273878751046,0.12818881322273021,0.30089342753538573,0.37333382610790411,26.832064540152416,99.986682508735072,0.12454258765622793,0.48979791243282578,0.28794003359476406,0.61329565053141,0.4746794672531317,1.1967648718343817,2.0498550530565951,0.58854141620086509,0.81690351857222154,flucase,no policy
0.066347116789801486,0.19638501493127208,0.05822566414932491,0.054844572579838255,0.00013081413623345026,0.001981011189200038,0.40513896764479779,0.41113438985672024,87.578033083824209,79.970361205252075,0.61376228606579142,0.15346906267501303,0.16519692846226222,0.22768790561977764,0.28029997418152203,1.2770365907239245,0.86882061771591967,1.1478253686726696,1.7048304728196326,flucase,no policy
